Segment Name,Product Code,Product Name,Feature Name,MRP,Image Link
C.P-CDA,BS-78,CASCADE,,1930,
C.P-CDA,BEN-01,EXTENSION NIPPLE BRASS HEXA NIPPLE,,176,
C.P-CDA,BSS-01,CANTABILE-FERRIS MATERIAL S.S-FINISH GLOSSY FERRIS BATH SET 5 PCS,,2690,
C.P-CDA,BA-17S,CANTABILE-CLEA MATERIAL S.S. -FINISH GLOSSY ROBE HOOK,,510,
C.P-CDA,BA-16S,CANTABILE-CLEA MATERIAL S.S. -FINISH GLOSSY  TUMBLER HOLDER,,790,
C.P-CDA,BA-15S,CANTABILE-CLEA MATERIAL S.S. -FINISH GLOSSY  SOAP DISH,,670,
C.P-CDA,BA-11S,CANTABILE-CLEA MATERIAL S.S. -FINISH GLOSSY  TOWEL RING,,790,
C.P-CDA,BA-10S,"CANTABILE-CLEA MATERIAL S.S. -FINISH GLOSSY  TOWEL RAIL 24"" 600MM",,1130,
C.P-CDA,BA-48,SAGA ROUND MATERIAL BRASS-FINISH GLOSSY TOILET PAPER HOLDER,,910,
C.P-CDA,BA-47,SAGA ROUND MATERIAL BRASS-FINISH GLOSSY ROBE HOOK,,530,
C.P-CDA,BA-46,SAGA ROUND MATERIAL BRASS-FINISH GLOSSY TUMBLER HOLDER,,960,
C.P-CDA,BA-45,SAGA ROUND MATERIAL BRASS-FINISH GLOSSY SOAP DISH,,730,
C.P-CDA,BA-42,SAGA ROUND MATERIAL BRASS-FINISH GLOSSY TOWEL RACK,,4270,
C.P-CDA,BA-41,SAGA ROUND MATERIAL BRASS-FINISH GLOSSY TOWEL RING,,1040,
C.P-CDA,BA-40,SAGA ROUND MATERIAL BRASS-FINISH GLOSSY TOWEL RAIL,,1480,
C.P-CDA,BA-07,PICASSO MATERIAL BRASS -FINISH GLOSSY ROBE HOOK,,720,
C.P-CDA,BA-06,PICASSO MATERIAL BRASS -FINISH GLOSSY TUMBLER HOLDER,,1070,
C.P-CDA,BA-05,PICASSO MATERIAL BRASS -FINISH GLOSSY SOAP DISH,,850,
C.P-CDA,BA-03,PICASSO MATERIAL BRASS -FINISH GLOSSY TOWEL RACK,,5890,
C.P-CDA,BA-02,PICASSO MATERIAL BRASS -FINISH GLOSSY TOWEL RING,,1140,
C.P-CDA,BA-01,PICASSO MATERIAL BRASS -FINISH GLOSSY TOWEL RAIL,,2010,
C.P-CDA,PR-644,ANGLE COCK BRASS RECTANGLE,,710,
C.P-CDA,PR-444,ANGLE COCK BRASS  SPIRO,,1040,
C.P-CDA,PR-344,ANGLE COCK BRASS  TULIP,,690,
C.P-CDA,PR-244,ANGLE COCK BRASS MUSE,,730,
C.P-CDA,PR-144,ANGLE COCK BRASS JIVE,,730,
C.P-CDA,BSP-19,SENSORS PILLAR FAUCET AC-DC,,12990,
C.P-CDA,BSD-18,SENSORS HAND DRYER,,8990,
C.P-CDA,BSP-17,SENSORS PILLAR FAUCET AC-DC,,10490,
C.P-CDA,BSU-11,SENSORS URINAL,,12200,
C.P-CDA,PR-139,PUSH COCK SELF CLOSERS PUSH COCK BRASS,,910,
C.P-CDA,BSC-10,PUSH COCK SELF CLOSERS SELF CLOSERS ANGLE TAP BRASS,,2280,
C.P-CDA,BSC-06,PUSH COCK SELF CLOSERS SELF CLOSERS BIP TAP BRASS,,2390,
C.P-CDA,BSC-02,PUSH COCK SELF CLOSERS PILLAR TAP BRASS,,3890,
C.P-CDA,BEA-48,ABS BRACKETS CORNER GLASS SHELF 200MM 200*6 WITH ABS BRACKETS,,990,
C.P-CDA,BEA-47,ABS BRACKETS CORNER GLASS SHELF 200MM 200*6,,1190,
C.P-CDA,BEA-46,ABS BRACKETS CORNER GLASS SHELF 300MM 300*600,,1110,
C.P-CDA,BEA-43,ABS BRACKETS GLASS SHELF 300M,,1020,
C.P-CDA,BEA-49,BRASS BRACKETS GLASS SHELF 300MM WITH BRASS,,1510,
C.P-CDA,BEA-45,BRASS BRACKETS GLASS SHELF 500*125MM,,1560,
C.P-CDA,BEA-44,BRASS BRACKETS CORNER GLASS SHELF 300MM,,1560,
C.P-CDA,BEA-42,BRASS BRACKETS CORNER GLASS SHELF 200MM,,1560,
C.P-CDA,BEA-103,HEALTH FAUCETS ABS WITH SS TUBE 1 MTR SS TUBE TUBE & ABS HOOK,,990,
C.P-CDA,BEA-100,HEALTH FAUCETS ABS WITH SS TUBE 1 MTR SS TUBE TUBE & HOOK,,940,
C.P-CDA,BEA-97,HEALTH FAUCETS ABS WITH SS TUBE 1 MTR SS TUBE TUBE & HOOK,,940,
C.P-CDA,BEA-95,HEALTH FAUCETS ABS WITH SS TUBE 1 MTR SS TUBE TUBE & HOOK,,990,
C.P-CDA,BEA-81,HEALTH FAUCETS ABS WITH SS TUBE BRASS WITH 1MTR TUBE & HOK,,1760,
C.P-CDA,BEA-41,HEALTH FAUCETS ABS WITH SS TUBE BRASS WITH 1 MITR TUBE & HOOK,,1990,
C.P-CDA,BEA-40,HEALTH FAUCETS ABS WITH SS TUBE 1MTR TUBE & HOOK,,780,
C.P-CDA,BEA-37,FLUSH COCK BRASS CONC FLUSH VALVE 40MM,,4910,
C.P-CDA,BEA-36,FLUSH COCK BRASS DUAL PUSH CONC FLUSH VALVE 32MM,,4910,
C.P-CDA,BEA-35,FLUSH COCK BRASS CONC FLUSH VALVE 32MM,,4910,
C.P-CDA,BEA-34,"FLUSH COCK BRASS 1 /1/4"" PUSH TYPE",,3840,
C.P-CDA,BEA-33,FLUSH COCK BRASS 25MM HALF TURN,,3840,
C.P-CDA,BEA-32,FLUSH COCK BRASS LEVER TYPE 25MM,,3340,
C.P-CDA,BEA-31,FLUSH COCK BRASS PUSH TYPE 25MM,,3230,
C.P-CDA,BEA-25,BOTTLE TRAP & URINAL SPREADER  BRASS URINAL SPREADER,,910,
C.P-CDA,BEA-26,"BOTTLE TRAP & URINAL SPREADER  BRASS BOTTLE TRAP 12""",,2370,
C.P-CDA,BEA-23,"BOTTLE TRAP & URINAL SPREADER BRASS BOTTLE 7"" PROJECT",,2150,
C.P-CDA,BEA-18,JET SPRAY S.S L BEND WITH 1MTR TUBE,,560,
C.P-CDA,BEA-17,JET SPRAY S.S BUTTERFLY WITH BRAIDED TUBE 1.5MTR,,560,
C.P-CDA,BEA-16B,DROPLET WASTE COUPLING HEAVY FULL THREAD 40MM BRASS,,1190,
C.P-CDA,BEA-16,DROPLET WASTE COUPLING HEAVY FULL THREAD 50MM BRASS,,1280,
C.P-CDA,BEA-15,DROPLET WASTE COUPLING HEAVY COUPLING FULL THREAD 32MM BRASS,,670,
C.P-CDA,BEA-14,DROPLET WASTE COUPLING HEAVY HALF THREAD 32MM BRASS,,670,
C.P-CDA,BEA-13L,DROPLET WASTE COUPLING POP UP 150MM BRASS,,1590,
C.P-CDA,BEA-13,DROPLET WASTE COUPLING 32MM FULL POP UP BRASS,,1090,
C.P-CDA,BEA-11S,"DROPLET S.S WASTE COUPLING LIGHT FULL THREAD 32MM 3.5""",,290,
C.P-CDA,BEA-11,DROPLET WASTE COUPLING LIGHT FULL THREAD 32MM BRASS,,570,
C.P-CDA,BEA-10S,"DROPLET WASTE COUPLING LIGHT HALF THREAD 32MM 3.5""S",,290,
C.P-CDA,BEA-10,DROPLET WASTE COUPLING LIGHT HALF THREAD 32MM BRASS,,570,
C.P-CDA,BHS-99,DRIZZLE HAND SHOWER ABS SINGLE FLOW WITH 1.5MTR SS TUBE,,1090,
C.P-CDA,BHS-85,DRIZZLE MULTI FLOW HAND SHOWER ABS WITH 1.5MTR S.S. FLEXIBLE TUBE & HOOK,,1290,
C.P-CDA,BHS-49,DRIZZLE HAND SHOWER S.S. TUBE 1.5/1MTR,,490,
C.P-CDA,BHS-48,DRIZZLE HAND SHOWER S.S. TUBE 1.5/1MTR,,590,
C.P-CDA,BH-79,DRIZZLE HAND SHOWER ABS WITH 1.5MTR S.S. FLEXIBLE TUBE AND HOOK,,1090,
C.P-CDA,BH-73,DRIZZLE SINGLE FLOW HAND ABS SHOWER WITH 1.5MTR S.S. FLEXIBLE TUBE & HOOK,,1190,
C.P-CDA,SE-06,FLAT HOOK ABS FOR HEALTH FAUCET,,58,
C.P-CDA,SE-05,CASCADE SQUARE HOOK ABS FOR HEALTH FAUCET,,58,
C.P-CDA,BNS-04,CASCADE SQUARE 100MM WALL SHOWER ADJUSTABLE S.S.,,6280,
C.P-CDA,BNS-03,CASCADE ROUND 100MM WALL SHOWER ADJUSTABLE S.S.,,6280,
C.P-CDA,BNS-02,CASCADE SQUARE BODY 45*45MM MATE FINISH BRASS,,2510,
C.P-CDA,BNS-01,CASCADE ROUND BODY 45*45MM MATE FINISH BRASS,,2510,
C.P-CDA,BS-79,"CASCADE OVERHEAD ABS SHOWER WITH BRASS ARM & FLANGE 4"" 225MM",,1680,
C.P-CDA,BS-73,"CASCADE 4"" OVERHEAD SHOWER ABS WITH BRASS ARM 225MM & FLANGE",,1540,
C.P-CDA,BS-69,"CASCADE 5"" OVERHEAD SHOWER ABS ROUND WITH 225MM BRASS ARM & FLANGE",,940,
C.P-CDA,BS-30,CASCADE WATER FALL SQUARE SHOWER 100MM ABS WITHOUT ARM,,1230,
C.P-CDA,BOS-106,CASCADE CELLING SHOWER RAIN+MIST -SS 04 WITHOUT ARM 250*375MM,,23520,
C.P-CDA,BOS-105B,"CASCADE OVERHEAD GRACE SHOWER SS 201 WITHOUT ARM 8"" 200MM",,1980,
C.P-CDA,BOS-105A,"CASCADE OVERHEAD GRACE SHOWER SS 201 WITHOUT ARM 6"" 150MM",,1460,
C.P-CDA,BOS-105,"CASCADE OVERHEAD GRACE SHOWER SS 201 WITHOUT ARM 4"" 100MM",,990,
C.P-CDA,BOS-104C,"CASCADE OVERHEAD MAZE SHOWER SS 304 WITHOUT ARM 16"" 400MM",,14110,
C.P-CDA,BOS-104B,"CASCADE OVERHEAD MAZE SHOWER SS 304 WITHOUT ARM 12"" 300MM",,6190,
C.P-CDA,BOS-104A,"CASCADE OVERHEAD MAZE SHOWER SS 304 WITHOUT ARM 8"" 200MM",,2490,
C.P-CDA,BOS-104,"CASCADE OVERHEAD MAZE SHOWER SS 304 WITHOUT ARM 6"" 150MM",,1970,
C.P-CDA,BOS-50,CASCADE SHOWER BRASS ARM 375MM WITH FLANGE,,1560,
C.P-CDA,BOS-49,CASCADE SHOWER BRASS ARM 225MM WITH FLANGE,,1060,
C.P-CDA,BOS-48,CASCADE SHOWER BRASS ARM 150MM WITH FLANGE,,750,
C.P-CDA,BOS-47,CASCADE SHOWER BRASS ARM 300MM WITH FLANGE,,1290,
C.P-CDA,BOS-42,"CASCADE SQUARE RAIN SHOWER 8"" WITHOUT ARM",,1880,
C.P-CDA,BOS-41,"CASCADE ROUND RAIN SHOWER 8"" WITHOUT ARM",,1720,
C.P-CDA,453,ABS Health Faucet with Hook,"IVORY,WHITE",430,
C.P-CDA,452,CHROME PLATED SERIES ROMAN 2IN1 FAUCET ( 1.5 Mtr Tube & HOOK ),WHITE,780,
C.P-CDA,452,CHROME PLATED SERIES ROMAN 2IN1 FAUCET ( 1.5 Mtr Tube & HOOK ),IVORY,780,
C.P-CDA,BS-89,ABS Overhead Shower Square 150mm,,2840,
C.P-CDA,BOS-04,Brass Overhead Shower 100mm,,2290,
C.P-CDA,BSP-20,Sensor Pillar Faucet (Ac-Dc),,12540,
C.P-CDA,BA-12S,SS Towel Rack,,3650,
C.P-CDA,BA-18S,SS Toilet Paper Holder,,990,
C.P-CDA,BA-20N,Zink Towel Ring,,1330,
C.P-CDA,BA-21N,Zink Towel Ring,,940,
C.P-CDA,BA-25N,Glass Soap Dish with Zink Stand,,940,
C.P-CDA,BA-26N,Glass Tumbler Holder with Zink Stand,,940,
C.P-CDA,BA-27N,Zink Robe Hook,,670,
C.P-CDA,BOS-49SR,SS Shower Arm 255mm with Flange,,405,
C.P-CDA,BOS-50SR,SS Shower Arm 375mm with Flange,,560,
C.P-CDA,BOS-47SR,SS Shower Arm 300mm with Flange,,450,
C.P-CDA,493B,ABS Soap Dispeser Round 400 ML,,650,
C.P-CDA,492B,ABS Soap Dispeser Ovel 400 ML,,650,
C.P-CDA,CSS-71,"CYGNUS Concealed Flange, Handle & Sleeve",,890,
C.P-CDA,CPS-93,"LAGUNA Concealed Flange, Handle & Sleeve",,790,
C.P-CDA,BEA-101A,HEALTH FAUCETS (BLISTER PACKING)ABS Health Faucet with 1 Mtr S S Tube & Hook Chrome Plated MILANO,,990,
C.P-CDA,BEA-102A,HEALTH FAUCETS (BLISTER PACKING)ABS Health Faucet with 1 Mtr PVC Tube & Hook Chrome Plated EVA,,910,
C.P-CDA,BEA-195A,HEALTH FAUCETS (BLISTER PACKING) ABS Health Faucet with 1 Mtr S S Tube & Hook Chrome Plated CROMA,,1060,
C.P-CDA,BOS-107,OVERHEAD SHOWERS S S Overhead Shower 150 x 150 mm with S S Arm 325 mm & Flange PASSION,,1490,
C.P-CDA,BOS-108,OVERHEAD SHOWERS S S Overhead Shower 200 x 200 mm with S S Arm 375 mm & Flange PASSION,,1990,
C.P-CDA,BOS-195,OVERHEAD SHOWERS ABS Overhead Shower 150 mm with S S Arm 325 mm & Flange SQUARE,,1690,
C.P-CDA,BOS-196,OVERHEAD SHOWERS ABS Overhead Shower 150 mm with S S Arm 325 mm & Flange ROUND,,1690,
C.P-CDA,PD-46-H-N,"ORBIT  High Flow Concealed Diverter Body 46mm (Cartridge, Sleeve, Tipton Assembly)",,4980,
C.P-CDA,TM-06C,Thermostatic Diverter Click Tec Series 3- Outlet Chrome Finish Brass Body,,48380,
C.P-CDA,TM-07C,Thermostatic Diverter Click Tec Series 4-Outlet Chrome Finish Brass Body,,59180,
C.P-CDA,TM-08C,Thermostatic Diverter Click Tec Series 5-Outlet Chrome Finish Brass Body,,64580,
C.P-CDA,TM-09C,Thermostatic Diverter Click Tec Series 6-Outlet Chrome Finish Brass Body,,75380,
C.P-CDA,TM-10C,Thermostatic Diverter Click Tec Series 4-Outlet with Water-Flow Control,,62890,
C.P-CDA,BEA-521,SS Jet Spray (Butterfly) with 1Mtr Tube,,340,
C.P-CDA,BEA-522,SS Jet Spray (L-Bend) with 1Mtr Tube,,340,
C.P-CDA,BEA-523,SS Jet Spray (American) with 1Mtr Tube,,340,
C.P-CDA,ECO-65,ABS Round Overhead Shower 75mm Full CP with SS Arm 225mm and Flange,,850,
C.P-CDA,CNS-15,"Concealed Stop Cock Suitable For 15mm Pipe Line with 1/2"" Spindle ALLIED",,940,
C.P-CDA,CNS-20,"Concealed Stop Cock Suitable For 20mm Pipe Line with 1/2"" Spindle ALLIED",,980,
C.P-CDA,CNS-52,"Concealed Flange, Handle & Sleeve ALLIED",,340,
C.P-CDA,CNS-53,"Concealed Flange, Handle & Sleeve ALLIED",,350,
C.P-CDA,BS-73SS,ABS Overhead Shower 100mm with SS Arm 225mm & Flange ACCESSORIES,,920,
C.P-CDA,BS-79SS,ABS Overhead Shower Square 100mm with SS Arm 225mm & Flange ACCESSORIES,,1030,
C.P-CDA,BS-78SS,ABS Overhead Shower 150mm with SS Arm 225mm & Flange ACCESSORIES,,1290,
C.P-CDA,BS-89SS,ABS Overhead Shower Square 150mm with SS Arm 375mm & Flange ACCESSORIES,,2190,
C.P-CDA,BS-30SS,ABS Water Fall Square Overhead Shower 100mm with SS Arm 225mm & Flange ACCESSORIES,,920,
C.P-CDA,BOS-41SS,Round Rain Shower 200mm with SS Plate and SS Arm 375mm & Flange ACCESSORIES,,2290,
C.P-CDA,BOS-41SB,Round Rain Shower 200mm with SS Plate and Brass Arm 375mm & Flange ACCESSORIES,,3090,
C.P-CDA,BOS-42SS,Square Rain Shower 200mm with SS Plate and SS Arm 375mm & Flange ACCESSORIES,,2380,
C.P-CDA,BOS-42SB,Square Rain Shower 200mm with SS Plate and Brass Arm 375mm & Flange ACCESSORIES,,3450,
C.P-CDA,BHS-89,ABS Hand Shower with 1.5Mtr SS Tube & ABS Hook ACCESSORIES,,1290,
C.P-CDA,BCT-03P,Polyamide Braided Connection Tube with Brass Nut 450mm ACCESSORIES,,234,
C.P-CDA,BCT-04P,Polyamide Braided Connection Tube with Brass Nut 600mm ACCESSORIES,,252,
C.P-CDA,BCT-05P,Polyamide Braided Connection Tube with Brass Nut 750mm ACCESSORIES,,274,
C.P-CDA,BCT-06P,Polyamide Braided Connection Tube with Brass Nut 900mm ACCESSORIES,,302,
C.P-CDA,BA-01S,SS Towel Rail (600mm) ACCESSORIES,,1460,
C.P-CDA,BA-02S,SS Towel Ring ACCESSORIES,,910,
C.P-CDA,BA-05S,SS Soap Dish ACCESSORIES,,710,
C.P-CDA,BA-06S,SS Tumbler Holder ACCESSORIES,,880,
C.P-CDA,BA-07S,SS Robe Hook ACCESSORIES,,416,
C.P-CDA,BA-08S,SS Toilet Paper Holder ACCESSORIES,,1340,
C.P-CDA,BEN-02,"Extension Nipple 1"" ACCESSORIES",,108,
C.P-CDA,BEN-05,"Extension Nipple 2.5"" ACCESSORIES",,268,
C.P-CDA,BEN-06,"Extension Nipple 3"" ACCESSORIES",,332,
C.P-CDA,BEA-17B,SS Jet Spray with 1.5Mtr Tube ACCESSORIES,,590,
C.P-CDA,BEA-18B,SS Jet Spray with 1.5Mtr Tube ACCESSORIES,,590,
C.P-CDA,BEA-888,ABS Health Faucet Chrome Plated with 1Mtr Polyamide Gray Tube & ABS Hook ACCESSORIES,,1090,
C.P-CDA,BOS-6003,Chrome Plated Over Head Steppo Shower 150x150mm ACCESSORIES,,980,
C.P-CDA,BOS-4009,Chrome Plated Over Head Steppo Shower 100x100mm ACCESSORIES,,780,
C.P-CDA,BOS-502,"Chrome Plated Over Head Rain Shower 5"" ACCESSORIES",,590,
C.P-CDA,BOS-118,SS Over Head Drizzle Shower 100x100mm ACCESSORIES,,1090,
C.P-CDA,BOS-119,SS Over Head Drizzle Shower 150x150mm ACCESSORIES,,1540,
C.P-CDA,BOS-120,SS Over Head Drizzle Shower 200x200mm ACCESSORIES,,1940,
C.P-CDA,BOS-121,SS Over Head Drizzle Shower 300x300mm ACCESSORIES,,5880,
C.P-CDA,BOS-2001,Chrome Plated Over Head Rainduet Shower 5-Function ACCESSORIES,,940,
C.P-CDA,BOS-2011,Chrome Plated Over Head Regal Shower 5-Function ACCESSORIES,,740,
C.P-CDA,BEA-1050,ABS Health Faucet Axor with 1Mtr SS Tube & Hook Chrome Plated ACCESSORIES,,1490,
C.P-CDA,BEA-1050B,Matt Black ABS Health Faucet Axor with 1Mtr SS Tube & Hook ACCESSORIES,,2880,
C.P-CDA,BEA-1050RG,Rose Gold ABS Health Faucet Axor with 1Mtr SS Tube & Hook ACCESSORIES,,2880,
C.P-CDA,BEA-1050G,Gold ABS Health Faucet Axor with 1Mtr SS Tube & Hook ACCESSORIES,,2880,
C.P-CDA,BEA-1049,Matt Black ABS Health Faucet Magna with 1Mtr SS Tube & Hook ACCESSORIES,,1740,
C.P-CDA,BOS-802B,"Black 19""x13"" Ceiling Shower SS-304 with Frame ACCESSORIES",,46990,
C.P-CDA,BOS-802RG,"Rose Gold 19""x13"" Ceiling Shower SS-304 with Frame ACCESSORIES",,46990,
C.P-CDA,BOS-802G,"Gold 19""x13"" Ceiling Shower SS-304 with Frame ACCESSORIES",,46990,
C.P-CDA,BEA-1019B,Black Health Faucet Brass with 1Mtr SS Tube & Matal Hook ACCESSORIES,,3440,
C.P-CDA,BEA-1019RG,Rose Gold Health Faucet Brass with 1Mtr SS Tube & Matal Hook ACCESSORIES,,3440,
C.P-CDA,BEA-1019G,Gold Health Faucet Brass with 1Mtr SS Tube & Matal Hook ACCESSORIES,,3440,
C.P-CDA,BHS-802B,Black Brass Hand Shower with 1.5Mtr SS Tube & ABS Adjustable Hook ACCESSORIES,,4990,
C.P-CDA,BHS-802RG,Rose Gold Brass Hand Shower with 1.5Mtr SS Tube & ABS Adjustable Hook ACCESSORIES,,4990,
C.P-CDA,BHS-802G,Gold Brass Hand Shower with 1.5Mtr SS Tube & ABS Adjustable Hook ACCESSORIES,,4990,
C.P-CDA,BHS-803B,Black ABS Hand Shower with 1.5Mtr SS Tube & ABS Adjustable Hook ACCESSORIES,,2780,
C.P-CDA,BHS-803RG,Rose Gold ABS Hand Shower with 1.5Mtr SS Tube & ABS Adjustable Hook ACCESSORIES,,2780,
C.P-CDA,BHS-803G,Gold ABS Hand Shower with 1.5Mtr SS Tube & ABS Adjustable Hook ACCESSORIES,,2780,
C.P-CDA,BOS-803B,Black SS Shower 8x8 with Brass Nut & Ball Fittings ACCESSORIES,,3430,
C.P-CDA,BOS-803RG,Rose Gold SS Shower 8x8 with Brass Nut & Ball Fittings ACCESSORIES,,3430,
C.P-CDA,BOS-803G,Gold SS Shower 8x8 with Brass Nut & Ball Fittings ACCESSORIES,,3430,
C.P-CDA,BOS-8003B,Black SS Shower 12x12 with Brass Nut & Ball Fittings ACCESSORIES,,6990,
C.P-CDA,BOS-8003RG,Rose Gold SS Shower 12x12 with Brass Nut & Ball Fittings ACCESSORIES,,6990,
C.P-CDA,BOS-8003G,Gold SS Shower 12x12 with Brass Nut & Ball Fittings ACCESSORIES,,6990,
C.P-CDA,BOS-801B,Black SS Shower Arm 450mm with Flange ACCESSORIES,,3290,
C.P-CDA,BOS-801RG,Rose Gold SS Shower Arm 450mm with Flange ACCESSORIES,,3290,
C.P-CDA,BOS-801G,Gold SS Shower Arm 450mm with Flange ACCESSORIES,,3290,
C.P-CDA,BNS-04B,"Black Brass Body Jet 5""x5"" ACCESSORIES",,9120,
C.P-CDA,BNS-04RG,"Rose Brass Gold Body Jet 5""x5"" ACCESSORIES",,9120,
C.P-CDA,BNS-04G,"Gold Brass Body Jet 5""x5"" ACCESSORIES",,9120,
C.P-CDA,BOS-51SR,SS Shower Arm 450mm with Flange ACCESSORIES,,570,
C.P-CDA,BOS-52SR,SS Shower Arm 600mm with Flange ACCESSORIES,,880,
C.P-CDA,BEA-13LL,Brass Waste Coupling Pop Up 175 mm ACCESSORIES,,2140,
C.P-CDA,BS-41,CASCADE Optus Mini Shower Oval 125 mm,,690,
C.P-CDA,BS-112,CASCADE Over Head Shower Aesthetic Square 100mm with SS Arm,,940,
C.P-CDA,BS-104,ACCESSORIES Pluto Multi Flow Round Shower 110 mm,,840,
C.P-CDA,BS-108,ACCESSORIES Over Head Shower Round Full CP 225 MM,,1730,
C.P-CDA,BS-1001,ACCESSORIES Over Head Shower Edge Slim 4x4 Blister Set,,1030,
C.P-CDA,BS-1002,ACCESSORIES Over Head Shower Nova Slim 4 Blister Set (Round),,1030,
C.P-CDA,BS-1003,ACCESSORIES Over Head Shower Edge Slim 5x5 Blister Set,,1140,
C.P-CDA,BS-1004,ACCESSORIES Over Head Shower Nova Slim 5Blister Set (Round),,1140,
C.P-CDA,BS-109,ACCESSORIES Over Head Shower Aesthetic Round 100 mm with 225 mm ss arm,,930,
C.P-CDA,BHS-51,ACCESSORIES Sliding Bar SS-304 Square,,2080,
C.P-CDA,BSD-10,ACCESSORIES Hand Dryer,,93980,
C.P-CDA,BSD-11,ACCESSORIES Hand Dryer,,20790,
C.P-CDA,BSD-12,ACCESSORIES Hand Dryer,,14590,
C.P-CDA,BSD-13,ACCESSORIES Hand Dryer,,21950,
C.P-CDA,TSA-01,ACCESSORIES Tissue Paper Dispenser White,,3940,
C.P-CDA,TSA-02,ACCESSORIES Tissue Paper Dispenser Black,,3940,
C.P-CDA,BSD-14,ACCESSORIES Hand Dryer,,23730,
C.P-CDA,BHS-103,ACCESSORIES Pluto Hand Shower,,1090,
C.P-CDA,BHS-104,ACCESSORIES Pluto Multi Flow Hand Shower,,1290,
C.P-CDA,BHS-81,ACCESSORIES Steppo Hand Shower Single Flow,,1290,
C.P-CDA,BHS-307,ACCESSORIES Hand Shower Orbit Rain TO Mist Flow,,1640,
C.P-CDA,BHS-301,ACCESSORIES Hand Shower Sleek Round With Silicon Nozzles,,1290,
C.P-CDA,BHS-1WT,ACCESSORIES Hand Shower Maze Round,,1640,
C.P-CDA,BHS-2WT,ACCESSORIES Hand Shower Maze Square,,1640,
C.P-CDA,BHS-306,ACCESSORIES Multi Flow Hand Shower Full CP,,1440,
C.P-CDA,BHS-109,ACCESSORIES Hand Shower steppo with 1.5 mtr ss tube & hook,,1480,
C.P-CDA,TBH-01,ACCESSORIES Toilet Brush Holder ABS,,940,
C.P-CDA,BNS-05,ACCESSORIES Body Jet Dancing Brass,,3950,
C.P-CDA,CSS-15,"ALLIED Concealed Stop Cock Suitable For 15mm Pipe Line with 3/4"" Spindle",,1140,
C.P-CDA,CSS-20,"ALLIED Concealed Stop Cock Suitable For 20mm Pipe Line with 3/4"" Spindle",,1190,
C.P-CDA,CNS-54,"ALLIED Concealed Flange, Handle & Sleeve",,390,
C.P-CDA,CNS-55,"ALLIED Concealed Flange, Handle & Sleeve",,410,
C.P-CDA,CNS-60,"ALLIED Concealed Flange, Handle & Sleeve",,370,
C.P-CDA,CNS-62,"ALLIED Concealed Flange, Handle & Sleeve",,390,
C.P-CDA,451,ACCESSORIES ABS Health Faucet with 1Mtr PVC Tube & Hook,,730,
C.P-CDA,RB-45,"ACCESSORIES Rag Bolt Assy 5/8""",,790,
C.P-CDA,RB-46,"ACCESSORIES Rag Bolt Assy 3/8""",,380,
C.P-CDA,TTS-01,ACCESSORIES Teflon Thread Seal (10Mtr L) 12mm,,36,
C.P-CDA,TTS-02,ACCESSORIES Teflon Thread Seal (10Mtr L) 19mm,,40,
C.P-CDA,TTS-03,ACCESSORIES Teflon Thread Seal (10Mtr L) 12mm,,28,
C.P-CDA,GBS-01,"Grab Bar 18"" SS304+ABS",,1290,
C.P-CDA,GBS-02,"Grab Bar 24"" SS304+ABS",,1390,
C.P-CDA,GBS-03,"Grab Bar U Type 24"" SS304+ABS",,5490,
C.P-CDA,GV-001,Gun Metal Gate Valve 15 MM,,1550,
C.P-CDA,GV-002,Gun Metal Gate Valve 20 MM,,2060,
C.P-CDA,GV-003,Gun Metal Gate Valve 25 MM,,3090,
C.P-CDA,GV-004,Gun Metal Gate Valve 32 MM,,4870,
C.P-CDA,GV-005,Gun Metal Gate Valve 40 MM,,6450,
C.P-CDA,GV-006,Gun Metal Gate Valve 50 MM,,9440,
C.P-CDA,GV-007,Gun Metal Gate Valve 65 MM,,16780,
C.P-CDA,GV-008,Gun Metal Gate Valve 80 MM,,24660,
C.P-CDA,GV-009,Gun Metal Gate Valve 100 MM,,40830,
C.P-CDA,PR-100,Angle Cock 15mm SS Body Zinc Handle Brass Internel Fitting,,490,
C.P-CDA,PR-101,Angle Cock 15mm SS Body Zinc Handle Brass Internel Fitting,,490,
C.P-CDA,PR-102,Angle Cock 15mm SS Body ABS Handle Brass Internel Fitting,,360,
C.P-CDA,PR-103,Angle Cock 15mm SS Body ABS Handle Brass Internel Fitting,,360,
C.P-CDA,BEA-27Z,Zink Bottle Trap with SS Pipe 275 mm,,1550,
C.P-CDA,BEA-11SC,SS 304 Crome Plated Waste Coupling (Full Thread) 32mm,,340,
C.P-CDA,BSC-03,Pillar Cock Auto Closing System,,3890,
C.P-CDA,BSC-07,Bib Cock Auto Closing System,,3890,
C.P-CDA,BSC-09,Urinal Valve Auto Closing System,,4190,
C.P-CDA,BOS-33DG,Abs Crome Plated Square Over Head Shower Edge Slim 4X4 Inch With SS Arm 6 Inch,,740,
C.P-CDA,BOS-34DG,Abs Crome Plated Round Over Head Shower Edge Slim 4 Inch With SS Arm 6 Inch,,720,
C.P-CDA,BOS-31DG,Abs Crome Plated Square Over Head Shower 5X5 D-Gray With SS Arm 6 Inch,,880,
C.P-CDA,BOS-32DG,Abs Crome Plated Round Over Head Shower 5 Inch D-Gray With SS Arm 6 Inch,,860,
